user_id,bonus_id,transaction_id,bonus_code,bonus_criteria,bonusCode,relatedTo,activity,tandcParagraph,target_amount,contribution,pending,expired_amount,bonus_amount,converted_to_cash,redeemed_amount,unlocked_datetime,expiry_datetime,bonus_status,transaction_type,bonus_game_type,transaction_status,bonus_type,wallet_type,bonus_created_datetime,bonus_updated_datetime,bonus_redeemed_datetime
10000000105,476670,2056,CODE10,Deposit,CODE20,Registration,Mini Registration,3,1654,,,,890,,,,9/7/2025,Expired,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Cash,6/16/2024,3/10/2024,3/22/2024
10000000456,683134,4614,CODE10,Referral,CODE10,Registration,First Deposit,4,4728,,,,991,,,,11/8/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,6/22/2024,5/19/2024,12/2/2024
10000000927,769467,2828,CODE20,Deposit,CODE50,Referral,Referral Bonus,4,1016,,,,59,,,,7/23/2025,Unlocked,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,9/22/2024,3/18/2024,11/16/2024
10000000194,432927,2901,CODE20,Deposit,CODE50,Referral,Mini Registration,6,1342,,,,245,,,,12/13/2025,Expired,Bonus Used,RV Bonus,Pending,Special Bonus,Cash,10/15/2024,2/9/2024,11/28/2024
10000000205,555624,1046,CODE10,Registration,CODE20,Deposit,Mini Registration,3,2400,,,,766,,,,7/31/2025,Expired,Bonus Expired,RV Bonus,Completed,Regular Bonus,Bonus,6/13/2024,1/19/2024,6/14/2024
10000000268,596921,3485,CODE20,Deposit,CODE10,Deposit,Mini Registration,3,2266,,,,161,,,,11/20/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Cash,9/25/2024,6/18/2024,10/20/2024
10000000080,348162,562,CODE10,Deposit,CODE50,Referral,First Deposit,2,2018,,,,784,,,,4/26/2025,Expired,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,7/25/2024,10/5/2024,5/16/2024
10000000906,285535,395,CODE30,Registration,CODE10,Deposit,First Deposit,7,3068,,,,338,,,,10/8/2025,Locked,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,8/22/2024,3/24/2024,9/24/2024
10000000796,507065,2552,CODE10,Referral,CODE20,Deposit,Mini Registration,3,3582,,,,595,,,,2/2/2025,Locked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Cash,12/12/2024,12/30/2024,12/6/2024
10000000385,548226,4135,CODE20,Registration,CODE30,Registration,Mini Registration,3,2137,,,,147,,,,11/16/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,9/6/2024,4/8/2024,3/11/2024
10000000497,922814,1676,CODE50,Referral,CODE50,Registration,Mini Registration,9,4861,,,,101,,,,12/20/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,7/8/2024,7/9/2024,4/10/2024
10000000470,281803,1036,CODE50,Deposit,CODE30,Deposit,Mini Registration,7,417,,,,704,,,,1/13/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,1/9/2024,7/22/2024,4/18/2024
10000000923,679886,3728,CODE10,Deposit,CODE50,Deposit,Referral Bonus,7,2981,,,,849,,,,10/14/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Bonus,2/7/2024,3/29/2024,1/29/2024
10000000166,193675,4761,CODE30,Registration,CODE20,Registration,Referral Bonus,3,3359,,,,717,,,,11/19/2025,Unlocked,Bonus Expired,Table Bonus,Completed,Regular Bonus,Bonus,10/1/2024,11/12/2024,1/12/2024
10000000806,214587,32,CODE20,Referral,CODE10,Deposit,First Deposit,3,4018,,,,633,,,,8/1/2025,Expired,Bonus Used,Slot Bonus,Completed,Special Bonus,Bonus,10/19/2024,10/15/2024,11/25/2024
10000000988,344741,4181,CODE50,Referral,CODE30,Deposit,Referral Bonus,5,1223,,,,85,,,,4/18/2025,Expired,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,3/20/2024,4/7/2024,1/3/2024
10000000334,583981,3242,CODE10,Referral,CODE20,Registration,First Deposit,5,578,,,,312,,,,2/1/2025,Unlocked,Bonus Used,Slot Bonus,Pending,Special Bonus,Bonus,2/28/2024,7/28/2024,8/2/2024
10000000748,431790,1875,CODE20,Deposit,CODE50,Referral,Mini Registration,8,2059,,,,151,,,,12/19/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Cash,11/2/2024,2/7/2024,12/17/2024
10000000180,137451,4862,CODE30,Referral,CODE20,Deposit,Referral Bonus,9,3175,,,,635,,,,10/19/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Bonus,6/23/2024,1/17/2024,11/14/2024
10000000473,903942,4721,CODE30,Referral,CODE20,Registration,Referral Bonus,3,3844,,,,717,,,,7/13/2025,Unlocked,Bonus Expired,Table Bonus,Completed,Regular Bonus,Cash,4/27/2024,2/23/2024,3/20/2024
10000000450,763855,3006,CODE10,Registration,CODE20,Deposit,First Deposit,8,3029,,,,460,,,,4/29/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Cash,5/23/2024,11/14/2024,2/24/2024
10000000431,512043,368,CODE30,Deposit,CODE20,Registration,First Deposit,3,3669,,,,131,,,,1/29/2025,Expired,Bonus Expired,Table Bonus,Completed,Regular Bonus,Cash,1/13/2024,11/30/2024,9/17/2024
10000000989,639394,598,CODE10,Deposit,CODE10,Referral,Referral Bonus,6,2297,,,,193,,,,1/28/2025,Locked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Bonus,3/28/2024,12/22/2024,6/15/2024
10000000109,725631,4735,CODE10,Registration,CODE20,Deposit,Referral Bonus,3,222,,,,52,,,,2/17/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Cash,5/9/2024,11/6/2024,8/24/2024
10000000714,916904,4828,CODE50,Referral,CODE30,Registration,Mini Registration,6,1300,,,,554,,,,9/24/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,11/29/2024,4/22/2024,6/29/2024
10000000153,513122,2563,CODE50,Registration,CODE20,Referral,Mini Registration,7,2928,,,,606,,,,2/10/2025,Expired,Bonus Used,Slot Bonus,Completed,Regular Bonus,Cash,4/16/2024,7/12/2024,3/16/2024
10000000683,620509,3450,CODE20,Referral,CODE20,Deposit,Mini Registration,7,823,,,,495,,,,2/21/2025,Expired,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,6/29/2024,3/13/2024,10/21/2024
10000000369,238448,3653,CODE30,Deposit,CODE30,Referral,Referral Bonus,7,379,,,,247,,,,1/30/2025,Locked,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,12/8/2024,3/17/2024,10/20/2024
10000000897,256568,4269,CODE20,Registration,CODE50,Referral,First Deposit,1,1623,,,,138,,,,12/6/2025,Unlocked,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,7/1/2024,1/13/2024,6/25/2024
10000000385,566964,4136,CODE50,Registration,CODE30,Referral,First Deposit,2,2667,,,,793,,,,5/18/2025,Unlocked,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,12/10/2024,10/21/2024,10/14/2024
10000000701,112281,3157,CODE50,Referral,CODE30,Referral,Referral Bonus,8,3043,,,,653,,,,8/27/2025,Locked,Bonus Expired,RV Bonus,Completed,Regular Bonus,Cash,2/14/2024,5/24/2024,7/4/2024
10000000591,385437,860,CODE20,Registration,CODE50,Referral,Referral Bonus,6,3074,,,,235,,,,10/12/2025,Expired,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,3/26/2024,3/30/2024,5/25/2024
10000000210,870956,2349,CODE10,Deposit,CODE20,Deposit,Referral Bonus,1,4811,,,,347,,,,12/14/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Cash,8/25/2024,7/27/2024,12/8/2024
10000000222,381899,684,CODE50,Deposit,CODE20,Registration,Referral Bonus,5,1493,,,,344,,,,7/4/2025,Unlocked,Bonus Used,Table Bonus,Pending,Regular Bonus,Bonus,10/5/2024,3/16/2024,3/26/2024
10000000362,360796,3723,CODE10,Referral,CODE20,Deposit,First Deposit,5,2336,,,,249,,,,10/26/2025,Expired,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,1/29/2024,1/16/2024,2/20/2024
10000000806,125760,1677,CODE20,Registration,CODE20,Deposit,Referral Bonus,3,903,,,,240,,,,6/21/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,12/18/2024,8/7/2024,6/12/2024
10000000295,544128,1316,CODE30,Registration,CODE20,Deposit,Referral Bonus,9,2177,,,,959,,,,4/2/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Cash,8/7/2024,12/10/2024,5/4/2024
10000000177,436768,2218,CODE10,Deposit,CODE50,Deposit,Mini Registration,5,618,,,,832,,,,8/15/2025,Locked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Bonus,9/16/2024,8/15/2024,5/12/2024
10000000201,514881,4911,CODE50,Referral,CODE10,Deposit,Mini Registration,4,2439,,,,891,,,,5/14/2025,Locked,Bonus Expired,RV Bonus,Completed,Special Bonus,Cash,1/20/2024,8/18/2024,9/10/2024
10000000268,201195,2015,CODE30,Referral,CODE20,Referral,Mini Registration,6,1439,,,,862,,,,3/15/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Bonus,11/1/2024,9/13/2024,2/7/2024
10000000965,561039,2133,CODE50,Referral,CODE20,Registration,Mini Registration,6,229,,,,812,,,,11/18/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Regular Bonus,Bonus,1/16/2024,8/29/2024,2/9/2024
10000000068,804199,2351,CODE50,Registration,CODE50,Registration,Mini Registration,8,1545,,,,351,,,,6/15/2025,Locked,Bonus Used,Table Bonus,Pending,Regular Bonus,Cash,2/18/2024,7/16/2024,8/30/2024
10000000012,493252,3712,CODE20,Referral,CODE20,Referral,Referral Bonus,7,3340,,,,110,,,,12/24/2025,Unlocked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,7/13/2024,2/22/2024,4/10/2024
10000000598,710622,3628,CODE50,Deposit,CODE10,Deposit,First Deposit,7,1675,,,,771,,,,2/10/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,10/31/2024,2/26/2024,10/2/2024
10000000613,690512,3376,CODE20,Registration,CODE10,Registration,First Deposit,1,3039,,,,762,,,,10/31/2025,Expired,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,7/13/2024,12/25/2024,12/19/2024
10000000089,806896,791,CODE20,Deposit,CODE10,Deposit,First Deposit,9,3597,,,,136,,,,9/15/2025,Locked,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Bonus,12/22/2024,2/22/2024,7/8/2024
10000000538,882873,4231,CODE20,Deposit,CODE10,Referral,Referral Bonus,1,3682,,,,956,,,,10/7/2025,Expired,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,11/11/2024,10/23/2024,5/15/2024
10000000542,558460,40,CODE10,Deposit,CODE10,Referral,First Deposit,1,3749,,,,999,,,,11/28/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Special Bonus,Cash,1/8/2024,7/7/2024,12/12/2024
10000000711,107191,2831,CODE10,Registration,CODE30,Deposit,Mini Registration,4,2259,,,,490,,,,6/27/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Bonus,9/3/2024,4/26/2024,4/23/2024
10000000051,893649,3229,CODE20,Referral,CODE20,Registration,Mini Registration,6,158,,,,280,,,,11/27/2025,Locked,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Bonus,12/26/2024,3/13/2024,6/30/2024
10000000481,484608,26,CODE30,Referral,CODE30,Registration,Referral Bonus,3,4655,,,,103,,,,5/14/2025,Locked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,10/14/2024,10/30/2024,9/26/2024
10000000760,587866,33,CODE30,Deposit,CODE30,Registration,First Deposit,1,522,,,,921,,,,2/18/2025,Unlocked,Bonus Expired,RV Bonus,Paused,Regular Bonus,Bonus,5/31/2024,4/12/2024,4/7/2024
10000000412,686425,1876,CODE20,Registration,CODE20,Deposit,First Deposit,1,4201,,,,75,,,,5/13/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Bonus,9/3/2024,7/5/2024,3/13/2024
10000000791,191562,1845,CODE10,Registration,CODE20,Referral,First Deposit,2,4711,,,,800,,,,10/1/2025,Unlocked,Bonus Used,RV Bonus,Completed,Special Bonus,Bonus,5/15/2024,11/20/2024,6/27/2024
10000000796,502000,47,CODE50,Referral,CODE20,Deposit,First Deposit,8,2971,,,,502,,,,9/23/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Bonus,1/25/2024,6/4/2024,1/11/2024
10000000506,188510,2112,CODE10,Referral,CODE50,Referral,Referral Bonus,1,114,,,,365,,,,4/23/2025,Locked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Bonus,11/13/2024,6/25/2024,11/16/2024
10000000749,294756,4749,CODE10,Referral,CODE10,Registration,First Deposit,3,902,,,,285,,,,10/20/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,9/20/2024,8/8/2024,12/14/2024
10000000748,703424,640,CODE10,Registration,CODE30,Registration,Mini Registration,8,4188,,,,343,,,,6/9/2025,Unlocked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,11/18/2024,4/10/2024,1/1/2024
10000000529,936697,1627,CODE30,Deposit,CODE50,Registration,First Deposit,9,3018,,,,363,,,,2/21/2025,Expired,Bonus Expired,Table Bonus,Pending,Regular Bonus,Bonus,10/30/2024,4/25/2024,5/9/2024
10000000918,899512,4090,CODE20,Referral,CODE30,Referral,First Deposit,7,2764,,,,145,,,,9/28/2025,Locked,Bonus Expired,Table Bonus,Paused,Special Bonus,Bonus,3/27/2024,9/10/2024,7/23/2024
10000000303,192328,3681,CODE20,Deposit,CODE30,Deposit,Referral Bonus,9,2489,,,,94,,,,6/17/2025,Expired,Bonus Expired,Table Bonus,Paused,Regular Bonus,Bonus,2/15/2024,7/19/2024,9/20/2024
10000000486,606659,4805,CODE30,Referral,CODE30,Deposit,Mini Registration,3,2234,,,,292,,,,4/6/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,4/10/2024,7/8/2024,3/16/2024
10000000284,363014,3351,CODE10,Referral,CODE50,Registration,Mini Registration,3,652,,,,293,,,,9/18/2025,Expired,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Cash,11/9/2024,8/5/2024,4/18/2024
10000000643,343666,3708,CODE20,Registration,CODE20,Deposit,First Deposit,6,2618,,,,583,,,,10/20/2025,Expired,Bonus Used,RV Bonus,Paused,Regular Bonus,Cash,12/3/2024,7/6/2024,12/9/2024
10000000510,197924,2033,CODE10,Deposit,CODE50,Registration,Mini Registration,7,476,,,,544,,,,9/25/2025,Expired,Bonus Transferred to Cash,RV Bonus,Completed,Special Bonus,Cash,6/18/2024,3/18/2024,2/17/2024
10000000829,382056,3783,CODE30,Deposit,CODE50,Registration,Referral Bonus,2,1222,,,,614,,,,8/9/2025,Expired,Bonus Used,RV Bonus,Pending,Special Bonus,Cash,8/18/2024,10/7/2024,4/28/2024
10000000079,348222,1571,CODE20,Deposit,CODE20,Deposit,Referral Bonus,6,948,,,,514,,,,6/3/2025,Expired,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Cash,5/1/2024,6/28/2024,6/29/2024
10000000035,603150,3975,CODE20,Registration,CODE50,Deposit,Referral Bonus,9,2350,,,,584,,,,5/2/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Bonus,11/14/2024,8/6/2024,9/13/2024
10000000146,771006,3931,CODE10,Registration,CODE50,Referral,Referral Bonus,2,4208,,,,282,,,,1/2/2025,Unlocked,Bonus Used,Slot Bonus,Paused,Special Bonus,Cash,8/3/2024,2/11/2024,4/18/2024
10000000245,977360,3855,CODE10,Referral,CODE20,Registration,Mini Registration,8,4602,,,,979,,,,8/4/2025,Locked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Cash,11/20/2024,3/9/2024,7/3/2024
10000000690,786550,1085,CODE30,Referral,CODE30,Referral,Mini Registration,8,4396,,,,351,,,,3/17/2025,Locked,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,11/2/2024,8/12/2024,12/10/2024
10000000475,804114,4561,CODE20,Deposit,CODE30,Deposit,Referral Bonus,6,4030,,,,670,,,,8/29/2025,Locked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Bonus,7/24/2024,2/23/2024,5/24/2024
10000000990,855070,1644,CODE30,Referral,CODE10,Deposit,Mini Registration,7,3087,,,,606,,,,10/7/2025,Locked,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,4/7/2024,5/2/2024,5/7/2024
10000000401,228549,1897,CODE30,Referral,CODE30,Deposit,Mini Registration,1,2532,,,,621,,,,7/17/2025,Locked,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,12/5/2024,8/11/2024,2/10/2024
10000000413,774023,2880,CODE50,Deposit,CODE50,Registration,Referral Bonus,4,1260,,,,653,,,,12/14/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Bonus,7/8/2024,1/17/2024,1/27/2024
10000000543,863904,3960,CODE10,Deposit,CODE30,Referral,Referral Bonus,5,3913,,,,295,,,,2/20/2025,Locked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Bonus,9/4/2024,2/8/2024,2/1/2024
10000000104,695035,4962,CODE20,Deposit,CODE10,Deposit,First Deposit,1,3896,,,,767,,,,9/30/2025,Expired,Bonus Used,Table Bonus,Pending,Regular Bonus,Cash,7/19/2024,10/30/2024,8/30/2024
10000000101,821226,254,CODE30,Deposit,CODE10,Registration,Mini Registration,1,3466,,,,245,,,,1/10/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Bonus,11/5/2024,8/19/2024,9/18/2024
10000000780,246675,4636,CODE20,Referral,CODE30,Registration,Mini Registration,2,3930,,,,488,,,,4/26/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,11/8/2024,2/15/2024,3/6/2024
10000000538,527083,396,CODE10,Referral,CODE20,Referral,First Deposit,6,3880,,,,449,,,,12/6/2025,Locked,Bonus Expired,RV Bonus,Completed,Special Bonus,Bonus,9/30/2024,3/22/2024,1/9/2024
10000000273,476855,3531,CODE30,Referral,CODE10,Deposit,Mini Registration,8,2672,,,,834,,,,4/10/2025,Locked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Bonus,9/20/2024,11/10/2024,11/24/2024
10000000565,372236,3739,CODE10,Deposit,CODE20,Registration,First Deposit,3,2119,,,,158,,,,10/17/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Pending,Special Bonus,Cash,6/20/2024,8/10/2024,12/17/2024
10000000131,155923,1493,CODE30,Referral,CODE50,Registration,Mini Registration,5,4807,,,,342,,,,10/31/2025,Locked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Bonus,2/21/2024,10/27/2024,9/16/2024
10000000237,354400,4182,CODE10,Deposit,CODE30,Registration,First Deposit,9,4897,,,,232,,,,1/11/2025,Locked,Bonus Expired,RV Bonus,Pending,Regular Bonus,Cash,1/7/2024,5/2/2024,7/6/2024
10000000701,397031,1383,CODE10,Registration,CODE10,Referral,Mini Registration,3,4691,,,,516,,,,3/6/2025,Locked,Bonus Expired,RV Bonus,Paused,Special Bonus,Cash,11/29/2024,10/17/2024,3/17/2024
10000000236,831499,2467,CODE10,Referral,CODE30,Deposit,Referral Bonus,3,906,,,,417,,,,4/1/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Bonus,12/30/2024,12/8/2024,12/20/2024
10000000637,120957,462,CODE20,Deposit,CODE20,Registration,Mini Registration,3,2982,,,,223,,,,6/16/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Bonus,12/30/2024,8/3/2024,11/30/2024
10000000630,171554,2308,CODE10,Deposit,CODE10,Deposit,First Deposit,3,2210,,,,591,,,,11/19/2025,Expired,Bonus Used,RV Bonus,Pending,Regular Bonus,Cash,10/8/2024,6/29/2024,7/8/2024
10000000898,409939,3977,CODE30,Referral,CODE10,Registration,Mini Registration,5,2240,,,,144,,,,8/24/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Cash,9/8/2024,9/21/2024,5/20/2024
10000000626,190257,3913,CODE20,Deposit,CODE50,Registration,First Deposit,7,1038,,,,934,,,,10/27/2025,Expired,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,1/3/2024,2/12/2024,1/20/2024
10000000242,860350,4366,CODE20,Referral,CODE10,Registration,First Deposit,4,1115,,,,582,,,,5/7/2025,Expired,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,6/20/2024,2/9/2024,3/21/2024
10000000771,222658,4419,CODE50,Referral,CODE20,Referral,Mini Registration,7,3514,,,,782,,,,6/3/2025,Unlocked,Bonus Used,RV Bonus,Paused,Special Bonus,Bonus,1/22/2024,10/3/2024,4/16/2024
10000000485,818338,3412,CODE50,Deposit,CODE30,Referral,First Deposit,6,1005,,,,883,,,,11/9/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Special Bonus,Bonus,7/29/2024,4/21/2024,2/1/2024
10000000903,948554,2634,CODE20,Deposit,CODE20,Registration,First Deposit,6,585,,,,757,,,,3/3/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Bonus,7/17/2024,2/26/2024,9/14/2024
10000000693,509572,1016,CODE30,Deposit,CODE50,Deposit,First Deposit,9,4166,,,,276,,,,7/18/2025,Locked,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,1/17/2024,8/25/2024,3/22/2024
10000000436,759210,1983,CODE50,Deposit,CODE30,Referral,Mini Registration,7,4570,,,,681,,,,3/19/2025,Unlocked,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,10/4/2024,6/14/2024,10/11/2024
10000000147,139274,3464,CODE50,Deposit,CODE20,Referral,Mini Registration,9,2803,,,,777,,,,1/6/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Cash,2/1/2024,1/2/2024,8/11/2024
10000000511,595171,216,CODE20,Registration,CODE20,Registration,Mini Registration,1,767,,,,368,,,,7/7/2025,Expired,Bonus Used,RV Bonus,Pending,Regular Bonus,Cash,2/26/2024,7/18/2024,9/25/2024
10000000184,681323,1843,CODE10,Deposit,CODE30,Deposit,Mini Registration,7,4373,,,,169,,,,2/1/2025,Expired,Bonus Used,Slot Bonus,Paused,Special Bonus,Bonus,12/22/2024,12/7/2024,6/24/2024
10000000575,609751,1894,CODE10,Deposit,CODE50,Registration,Referral Bonus,7,1026,,,,802,,,,1/17/2025,Locked,Bonus Expired,Table Bonus,Paused,Special Bonus,Cash,11/23/2024,2/26/2024,12/30/2024
10000000916,756438,4605,CODE10,Deposit,CODE20,Registration,Referral Bonus,9,234,,,,803,,,,10/29/2025,Locked,Bonus Transferred to Cash,RV Bonus,Pending,Special Bonus,Cash,11/11/2024,1/15/2024,6/1/2024
10000000232,440454,27,CODE10,Referral,CODE30,Referral,Mini Registration,1,3938,,,,877,,,,6/3/2025,Expired,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,7/12/2024,8/21/2024,7/12/2024
10000000454,649057,4436,CODE10,Referral,CODE10,Registration,Referral Bonus,6,451,,,,920,,,,12/13/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Cash,3/10/2024,5/19/2024,1/21/2024
10000000356,448364,36,CODE20,Deposit,CODE20,Deposit,Mini Registration,7,3560,,,,610,,,,10/17/2025,Unlocked,Bonus Used,Table Bonus,Completed,Regular Bonus,Cash,7/24/2024,3/30/2024,8/26/2024
10000000466,935647,2667,CODE50,Deposit,CODE10,Deposit,First Deposit,9,4980,,,,295,,,,7/9/2025,Expired,Bonus Used,RV Bonus,Paused,Regular Bonus,Cash,5/24/2024,10/4/2024,2/22/2024
10000000359,144884,1900,CODE20,Referral,CODE30,Registration,First Deposit,1,4102,,,,126,,,,3/23/2025,Locked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Cash,7/31/2024,5/24/2024,11/26/2024
10000000792,363873,757,CODE30,Referral,CODE50,Deposit,First Deposit,8,2200,,,,154,,,,8/1/2025,Expired,Bonus Expired,Table Bonus,Completed,Special Bonus,Bonus,2/4/2024,7/22/2024,12/14/2024
10000000510,616479,1797,CODE20,Registration,CODE20,Deposit,Mini Registration,2,3744,,,,727,,,,6/26/2025,Unlocked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Bonus,10/25/2024,1/13/2024,8/9/2024
10000000278,224499,3678,CODE30,Referral,CODE20,Registration,Referral Bonus,4,2436,,,,492,,,,6/7/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Cash,12/28/2024,6/22/2024,11/21/2024
10000000147,947692,2647,CODE50,Registration,CODE20,Registration,Mini Registration,1,3915,,,,245,,,,5/26/2025,Expired,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,1/15/2024,10/5/2024,9/13/2024
10000000639,679047,30,CODE20,Referral,CODE30,Referral,First Deposit,7,2793,,,,417,,,,2/8/2025,Locked,Bonus Used,Table Bonus,Pending,Special Bonus,Cash,4/22/2024,7/16/2024,10/1/2024
